timestamp,price
2025-05-16T16:30:21Z,59.653
2025-05-16T16:32:59Z,59.696
2025-05-16T16:35:57Z,59.47
2025-05-16T16:52:44Z,59.625
2025-05-16T17:26:25Z,60.008
2025-05-17T03:45:01Z,55.618
2025-05-17T03:50:02Z,55.513
2025-05-17T03:55:02Z,55.651
2025-05-17T04:00:01Z,55.653
2025-05-17T04:05:02Z,55.674
2025-05-17T04:10:01Z,55.492
2025-05-17T04:15:02Z,55.534
2025-05-17T04:20:02Z,55.616
2025-05-17T04:25:02Z,57.325
2025-05-17T07:19:42Z,55.445
2025-05-17T07:20:02Z,55.437
2025-05-17T07:25:01Z,55.684
2025-05-17T07:30:02Z,55.696
2025-05-17T07:35:02Z,55.516
2025-05-17T07:40:02Z,55.241
2025-05-17T07:45:01Z,55.084
2025-05-17T07:50:02Z,55.01
2025-05-17T07:55:02Z,55.004
2025-05-17T08:00:01Z,55.328
2025-05-17T08:05:02Z,55.34
2025-05-17T08:07:28Z,55.36
2025-05-17T08:07:39Z,55.358
2025-05-17T08:07:49Z,55.352
2025-05-17T08:08:00Z,55.34
2025-05-17T08:08:11Z,55.34
2025-05-17T08:08:21Z,55.331
2025-05-17T08:08:32Z,55.328
2025-05-17T08:08:43Z,55.325
2025-05-17T08:08:53Z,55.325
2025-05-17T08:09:04Z,55.317
2025-05-17T08:09:14Z,55.308
2025-05-17T08:09:25Z,55.299
2025-05-17T08:09:36Z,55.296
2025-05-17T08:09:46Z,55.293
2025-05-17T08:09:57Z,55.292
2025-05-17T08:10:01Z,55.291
2025-05-17T08:10:08Z,55.29
2025-05-17T08:10:18Z,55.283
2025-05-17T08:10:29Z,55.101
2025-05-17T08:10:39Z,55.08
2025-05-17T08:10:50Z,55.258
2025-05-17T08:11:01Z,55.25
2025-05-17T08:11:11Z,55.241
2025-05-17T08:11:22Z,55.417
2025-05-17T08:11:33Z,55.416
2025-05-17T08:13:24Z,55.316
2025-05-17T08:13:35Z,55.307
2025-05-17T08:13:45Z,55.305
2025-05-17T08:13:57Z,55.303
2025-05-17T08:14:08Z,55.293
2025-05-17T08:14:18Z,55.285
2025-05-17T08:14:29Z,55.274
2025-05-17T08:14:40Z,55.273
2025-05-17T08:14:51Z,55.272
2025-05-17T08:15:02Z,55.268
2025-05-17T08:15:02Z,55.268
2025-05-17T08:15:13Z,55.264
2025-05-17T08:15:24Z,55.26
2025-05-17T08:15:34Z,55.251
2025-05-17T08:15:46Z,55.243
2025-05-17T08:15:57Z,55.243
2025-05-17T08:16:07Z,55.727
2025-05-17T08:16:18Z,55.456
2025-05-17T08:16:29Z,55.455
2025-05-17T08:16:40Z,55.45
2025-05-17T08:16:50Z,55.442
2025-05-17T08:17:01Z,55.436
2025-05-17T08:17:11Z,55.429
2025-05-17T08:17:23Z,55.411
2025-05-17T08:17:34Z,55.409
2025-05-17T08:17:44Z,55.402
2025-05-17T08:17:56Z,55.393
