timestamp,price
2025-05-16T16:30:21Z,271417.0
2025-05-16T16:32:59Z,271381.0
2025-05-16T16:35:57Z,270385.0
2025-05-16T16:52:44Z,270968.0
2025-05-16T17:26:25Z,272834.0
2025-05-17T03:45:01Z,259177.0
2025-05-17T03:50:02Z,259611.0
2025-05-17T03:55:02Z,259842.0
2025-05-17T04:00:01Z,260079.0
2025-05-17T04:05:02Z,259976.0
2025-05-17T04:10:01Z,259293.0
2025-05-17T04:15:02Z,259020.0
2025-05-17T04:20:02Z,259685.0
2025-05-17T04:25:02Z,259589.0
2025-05-17T07:19:42Z,257893.0
2025-05-17T07:20:02Z,257872.0
2025-05-17T07:25:01Z,258000.0
2025-05-17T07:30:02Z,257999.0
2025-05-17T07:35:02Z,257910.0
2025-05-17T07:40:02Z,257668.0
2025-05-17T07:45:01Z,257382.0
2025-05-17T07:50:02Z,256460.0
2025-05-17T07:55:02Z,256300.0
2025-05-17T08:00:01Z,257309.0
2025-05-17T08:05:02Z,257090.0
2025-05-17T08:07:28Z,256971.0
2025-05-17T08:07:39Z,256963.0
2025-05-17T08:07:49Z,256956.0
2025-05-17T08:08:00Z,256947.0
2025-05-17T08:08:11Z,256947.0
2025-05-17T08:08:21Z,256940.0
2025-05-17T08:08:32Z,256931.0
2025-05-17T08:08:43Z,256928.0
2025-05-17T08:08:53Z,256920.0
2025-05-17T08:09:04Z,256911.0
2025-05-17T08:09:14Z,256905.0
2025-05-17T08:09:25Z,256898.0
2025-05-17T08:09:36Z,256889.0
2025-05-17T08:09:46Z,256878.0
2025-05-17T08:09:57Z,256870.0
2025-05-17T08:10:01Z,256865.0
2025-05-17T08:10:08Z,256860.0
2025-05-17T08:10:18Z,256851.0
2025-05-17T08:10:29Z,256835.0
2025-05-17T08:10:39Z,256817.0
2025-05-17T08:10:50Z,256798.0
2025-05-17T08:11:01Z,256783.0
2025-05-17T08:11:11Z,256768.0
2025-05-17T08:11:22Z,256757.0
2025-05-17T08:11:33Z,256750.0
2025-05-17T08:13:24Z,256653.0
2025-05-17T08:13:35Z,256654.0
2025-05-17T08:13:45Z,256668.0
2025-05-17T08:13:57Z,256660.0
2025-05-17T08:14:08Z,256658.0
2025-05-17T08:14:18Z,256648.0
2025-05-17T08:14:29Z,256638.0
2025-05-17T08:14:40Z,256632.0
2025-05-17T08:14:51Z,256626.0
2025-05-17T08:15:02Z,256618.0
2025-05-17T08:15:02Z,256618.0
2025-05-17T08:15:13Z,256614.0
2025-05-17T08:15:24Z,256603.0
2025-05-17T08:15:34Z,256597.0
2025-05-17T08:15:46Z,256587.0
2025-05-17T08:15:57Z,256578.0
2025-05-17T08:16:07Z,256569.0
2025-05-17T08:16:18Z,256566.0
2025-05-17T08:16:29Z,256735.0
2025-05-17T08:16:40Z,257125.0
2025-05-17T08:16:50Z,257117.0
2025-05-17T08:17:01Z,257110.0
2025-05-17T08:17:11Z,257103.0
2025-05-17T08:17:23Z,257094.0
2025-05-17T08:17:34Z,257076.0
2025-05-17T08:17:44Z,257068.0
2025-05-17T08:17:56Z,257059.0
2025-05-17T08:18:07Z,257051.0
2025-05-17T08:18:18Z,257044.0
2025-05-17T08:18:29Z,257036.0
2025-05-17T08:18:40Z,257032.0
2025-05-17T08:18:51Z,257025.0
2025-05-17T08:19:01Z,257020.0
2025-05-17T08:19:06Z,257019.0
2025-05-17T08:19:16Z,257011.0
2025-05-17T08:19:27Z,257001.0
2025-05-17T08:19:38Z,256992.0
2025-05-17T08:19:49Z,256985.0
2025-05-17T08:20:00Z,256976.0
2025-05-17T08:20:01Z,256975.0
2025-05-17T08:20:11Z,256970.0
2025-05-17T08:20:13Z,256970.0
2025-05-17T08:20:22Z,256966.0
2025-05-17T08:20:24Z,256968.0
2025-05-17T08:20:33Z,257521.0
2025-05-17T08:20:34Z,257520.0
2025-05-17T08:20:43Z,257516.0
2025-05-17T08:20:45Z,257515.0
2025-05-17T08:20:55Z,257506.0
2025-05-17T08:20:55Z,257505.0
2025-05-17T08:21:06Z,257492.0
2025-05-17T08:21:06Z,257492.0
2025-05-17T08:21:16Z,257478.0
2025-05-17T08:21:16Z,257478.0
2025-05-17T08:21:27Z,257462.0
2025-05-17T08:21:27Z,257462.0
2025-05-17T08:21:37Z,255685.0
2025-05-17T08:21:38Z,255685.0
2025-05-17T08:21:48Z,255451.0
2025-05-17T08:21:49Z,255451.0
2025-05-17T08:22:01Z,255685.0
2025-05-17T08:22:12Z,257407.0
2025-05-17T08:22:22Z,257391.0
2025-05-17T08:22:33Z,257376.0
2025-05-17T08:22:45Z,257359.0
2025-05-17T08:22:56Z,257344.0
2025-05-17T08:23:07Z,257328.0
2025-05-17T08:23:18Z,257311.0
2025-05-17T08:23:28Z,257293.0
2025-05-17T08:23:39Z,257213.0
2025-05-17T08:23:51Z,256894.0
2025-05-17T08:24:01Z,256669.0
2025-05-17T08:24:13Z,256603.0
2025-05-17T08:24:24Z,256586.0
2025-05-17T08:24:35Z,256571.0
2025-05-17T08:24:46Z,256558.0
2025-05-17T08:24:57Z,256551.0
2025-05-17T08:25:02Z,256545.0
2025-05-17T08:25:07Z,256539.0
2025-05-17T08:25:18Z,256531.0
2025-05-17T08:25:30Z,256520.0
2025-05-17T08:25:41Z,256511.0
2025-05-17T08:25:52Z,256503.0
2025-05-17T08:26:03Z,256502.0
2025-05-17T08:26:13Z,256501.0
2025-05-17T08:26:25Z,257054.0
2025-05-17T08:26:35Z,257047.0
2025-05-17T08:26:47Z,257038.0
2025-05-17T08:26:58Z,257031.0
2025-05-17T08:27:08Z,257031.0
2025-05-17T08:27:20Z,257481.0
2025-05-17T08:27:31Z,257478.0
2025-05-17T08:27:42Z,257466.0
2025-05-17T08:27:52Z,257472.0
2025-05-17T08:28:03Z,257473.0
2025-05-17T08:28:15Z,257541.0
2025-05-17T08:28:26Z,257531.0
2025-05-17T08:28:37Z,257522.0
2025-05-17T08:28:48Z,257515.0
2025-05-17T08:28:59Z,257505.0
2025-05-17T08:29:10Z,257496.0
2025-05-17T08:29:21Z,257486.0
2025-05-17T08:29:32Z,257477.0
2025-05-17T08:29:43Z,257467.0
2025-05-17T08:29:54Z,257458.0
2025-05-17T08:30:01Z,257452.0
2025-05-17T08:30:05Z,257451.0
2025-05-17T08:30:16Z,257454.0
2025-05-17T08:30:26Z,257454.0
2025-05-17T08:30:38Z,257451.0
2025-05-17T08:30:49Z,257544.0
2025-05-17T08:31:00Z,257543.0
2025-05-17T08:31:11Z,257540.0
2025-05-17T08:31:21Z,257542.0
2025-05-17T08:31:32Z,257543.0
2025-05-17T08:31:44Z,257542.0
2025-05-17T08:31:54Z,257542.0
2025-05-17T08:32:05Z,257546.0
2025-05-17T08:32:17Z,257546.0
2025-05-17T08:32:28Z,257546.0
2025-05-17T08:32:39Z,257544.0
2025-05-17T08:32:49Z,257543.0
2025-05-17T08:33:01Z,257545.0
2025-05-17T08:33:12Z,257545.0
2025-05-17T08:33:23Z,257545.0
2025-05-17T08:33:34Z,257545.0
2025-05-17T08:33:45Z,257545.0
2025-05-17T08:33:56Z,257544.0
2025-05-17T08:34:07Z,257544.0
2025-05-17T08:34:18Z,257544.0
2025-05-17T08:34:29Z,257544.0
2025-05-17T08:34:39Z,257536.0
2025-05-17T08:34:49Z,257533.0
2025-05-17T08:35:01Z,257520.0
2025-05-17T08:35:02Z,257519.0
2025-05-17T08:35:12Z,257517.0
2025-05-17T08:35:23Z,257513.0
2025-05-17T08:35:34Z,257504.0
2025-05-17T08:35:45Z,257495.0
2025-05-17T08:35:55Z,257487.0
2025-05-17T08:36:06Z,257477.0
2025-05-17T08:36:17Z,257470.0
2025-05-17T08:36:28Z,257461.0
2025-05-17T08:36:39Z,257455.0
2025-05-17T08:36:50Z,257200.0
2025-05-17T08:37:01Z,257197.0
2025-05-17T08:37:12Z,257198.0
2025-05-17T08:37:22Z,257187.0
2025-05-17T08:37:34Z,257175.0
2025-05-17T08:37:45Z,257167.0
2025-05-17T08:37:56Z,257158.0
2025-05-17T08:38:07Z,257157.0
2025-05-17T08:38:18Z,257150.0
2025-05-17T08:38:29Z,257142.0
2025-05-17T08:38:40Z,257132.0
2025-05-17T08:38:50Z,257124.0
2025-05-17T08:39:01Z,257121.0
2025-05-17T08:39:12Z,256661.0
2025-05-17T08:39:23Z,257110.0
2025-05-17T08:39:34Z,257102.0
2025-05-17T08:39:45Z,257119.0
2025-05-17T08:39:56Z,257120.0
2025-05-17T08:40:02Z,257117.0
2025-05-17T08:40:07Z,257114.0
2025-05-17T08:40:17Z,257106.0
2025-05-17T08:40:29Z,257098.0
2025-05-17T08:40:40Z,257097.0
2025-05-17T08:40:51Z,257198.0
2025-05-17T08:41:02Z,257198.0
2025-05-17T08:41:12Z,257196.0
2025-05-17T08:41:23Z,257188.0
2025-05-17T08:41:35Z,257179.0
2025-05-17T08:41:46Z,257170.0
2025-05-17T08:41:57Z,257157.0
2025-05-17T08:42:08Z,257146.0
2025-05-17T08:42:19Z,257136.0
2025-05-17T08:42:30Z,257124.0
2025-05-17T08:42:41Z,257114.0
2025-05-17T08:42:52Z,257106.0
2025-05-17T08:43:02Z,257105.0
2025-05-17T08:43:13Z,257104.0
2025-05-17T08:43:23Z,257094.0
2025-05-17T08:43:34Z,257091.0
2025-05-17T08:43:46Z,257082.0
2025-05-17T08:43:57Z,257072.0
2025-05-17T08:44:08Z,257066.0
2025-05-17T08:44:19Z,257056.0
2025-05-17T08:44:30Z,257047.0
2025-05-17T08:44:41Z,257039.0
2025-05-17T08:44:52Z,257032.0
2025-05-17T08:45:01Z,257023.0
2025-05-17T08:45:03Z,257021.0
2025-05-17T08:45:13Z,257014.0
2025-05-17T08:45:24Z,257005.0
2025-05-17T08:45:35Z,257003.0
2025-05-17T08:45:46Z,256995.0
2025-05-17T08:45:57Z,256985.0
2025-05-17T08:46:08Z,256978.0
2025-05-17T08:46:19Z,256968.0
2025-05-17T08:46:30Z,256958.0
2025-05-17T08:46:41Z,256955.0
2025-05-17T08:46:52Z,256944.0
2025-05-17T08:47:03Z,256933.0
2025-05-17T08:47:14Z,256925.0
2025-05-17T08:47:25Z,256915.0
2025-05-17T08:47:36Z,256901.0
2025-05-17T08:47:47Z,256896.0
2025-05-17T08:47:57Z,256886.0
2025-05-17T08:48:08Z,256876.0
2025-05-17T08:48:19Z,256867.0
2025-05-17T08:48:31Z,256856.0
2025-05-17T08:48:42Z,256846.0
2025-05-17T08:48:53Z,256835.0
2025-05-17T08:49:04Z,256825.0
2025-05-17T08:49:14Z,256817.0
2025-05-17T08:49:26Z,256813.0
2025-05-17T08:49:37Z,256801.0
2025-05-17T08:49:48Z,256788.0
2025-05-17T08:49:59Z,256771.0
2025-05-17T08:50:01Z,256768.0
2025-05-17T08:50:10Z,256760.0
2025-05-17T08:50:21Z,256750.0
2025-05-17T08:50:32Z,256740.0
2025-05-17T08:50:43Z,256728.0
2025-05-17T08:50:54Z,256718.0
2025-05-17T08:51:05Z,256699.0
2025-05-17T08:51:16Z,256681.0
2025-05-17T08:51:27Z,256661.0
2025-05-17T08:51:37Z,256642.0
